,lmp_value,time,hour,day,month,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,visibility
190,37.28429,2016-01-09 05:00:00,5,5,1,5,0.0,0.0,48.85,48.85,44.66,0.85,1021.25,2.72,120.0,0.0,9.92
191,35.01346,2016-01-09 06:00:00,6,5,1,5,0.0,0.0,48.93,48.93,44.68,0.85,1021.5,1.68,142.0,0.0,9.92
192,30.7727,2016-01-09 07:00:00,7,5,1,5,0.0,0.0,49.21,49.21,45.22,0.86,1022.11,2.52,140.0,0.0,9.92
193,29.21147,2016-01-09 08:00:00,8,5,1,5,0.0,0.0,50.26,50.26,45.68,0.84,1022.13,5.3,136.0,0.0,9.92
194,27.56054,2016-01-09 09:00:00,9,5,1,5,0.0,0.0,53.01,53.01,47.0,0.8,1022.29,7.34,138.0,0.0,10.0
195,26.3548,2016-01-09 10:00:00,10,5,1,6,0.0,0.0,55.89,55.89,46.78,0.71,1022.5,9.28,144.0,1.0,10.0
196,26.06087,2016-01-09 11:00:00,11,5,1,5,0.0,0.0,56.44,56.44,46.42,0.69,1022.06,11.96,139.0,0.0,8.92
197,26.54595,2016-01-09 12:00:00,12,5,1,5,0.0,0.0,56.78,56.78,46.35,0.68,1021.24,12.63,147.0,0.0,9.44
198,30.43171,2016-01-09 13:00:00,13,5,1,5,0.0004,0.04,56.18,56.18,47.26,0.72,1020.88,12.42,143.0,0.0,5.74
199,29.44015,2016-01-09 14:00:00,14,5,1,5,0.0015,0.15,54.52,54.52,48.37,0.8,1020.5,10.73,153.0,0.0,5.42
200,30.40829,2016-01-09 15:00:00,15,5,1,5,0.0077,0.65,54.11,54.11,48.77,0.82,1020.46,11.18,130.0,0.0,5.7
201,28.0586,2016-01-09 16:00:00,16,5,1,6,0.0039,0.13,54.15,54.15,48.46,0.81,1020.59,8.83,139.0,1.0,7.15
202,26.70143,2016-01-09 17:00:00,17,5,1,12,0.0,0.0,53.59,53.59,48.68,0.83,1020.65,10.03,127.0,0.31,9.45
203,27.67919,2016-01-09 18:00:00,18,5,1,12,0.0004,0.04,53.39,53.39,48.15,0.82,1020.27,8.65,126.0,0.31,9.79
204,27.3393,2016-01-09 19:00:00,19,5,1,5,0.0008,0.04,53.69,53.69,47.56,0.8,1020.5,8.83,134.0,0.0,9.83
205,25.75046,2016-01-09 20:00:00,20,5,1,5,0.0,0.0,53.31,53.31,48.35,0.83,1020.37,7.24,143.0,0.07,9.83
206,25.72379,2016-01-09 21:00:00,21,5,1,5,0.0,0.0,53.37,53.37,48.21,0.83,1021.09,6.24,145.0,0.12,9.83
207,26.80938,2016-01-09 22:00:00,22,5,1,2,0.0,0.0,52.1,52.1,48.26,0.87,1021.32,6.56,120.0,0.84,10.0
208,28.61059,2016-01-09 23:00:00,23,5,1,5,0.0,0.0,50.7,50.7,48.43,0.92,1021.25,4.84,110.0,0.07,10.0
209,36.18729,2016-01-10 00:00:00,0,6,1,5,0.0,0.0,50.16,50.16,47.96,0.92,1021.88,2.64,107.0,0.19,9.96
210,49.22195,2016-01-10 01:00:00,1,6,1,12,0.0,0.0,50.3,50.3,48.14,0.92,1021.64,6.86,120.0,0.31,9.51
211,47.12218,2016-01-10 02:00:00,2,6,1,5,0.0,0.0,50.45,50.45,48.39,0.93,1021.11,3.7,112.0,0.0,10.0
212,41.54493,2016-01-10 03:00:00,3,6,1,5,0.0,0.0,50.0,50.0,47.92,0.93,1021.36,2.24,129.0,0.02,9.72
213,40.07767,2016-01-10 04:00:00,4,6,1,2,0.0,0.0,50.52,50.52,48.16,0.92,1021.21,2.99,95.0,0.81,9.84
214,36.96631,2016-01-10 05:00:00,5,6,1,12,0.0,0.0,50.4,50.4,47.73,0.91,1021.23,4.51,124.0,0.31,9.67
215,36.30667,2016-01-10 06:00:00,6,6,1,12,0.0,0.0,50.02,50.02,48.09,0.93,1021.67,3.08,128.0,0.31,9.72
216,31.7825,2016-01-10 07:00:00,7,6,1,5,0.0,0.0,50.02,50.02,48.25,0.94,1021.98,3.43,105.0,0.0,9.76
217,27.87504,2016-01-10 08:00:00,8,6,1,12,0.0,0.0,50.92,50.92,48.04,0.9,1022.4,2.72,98.0,0.31,9.77
218,26.18712,2016-01-10 09:00:00,9,6,1,12,0.0,0.0,53.22,53.22,49.75,0.88,1022.96,3.09,89.0,0.31,9.77
219,27.18508,2016-01-10 10:00:00,10,6,1,2,0.0,0.0,55.62,55.62,49.74,0.81,1023.31,4.83,88.0,0.7,9.9
220,26.51595,2016-01-10 11:00:00,11,6,1,5,0.0,0.0,56.8,56.8,49.44,0.76,1023.21,1.79,115.0,0.0,9.9
221,27.88348,2016-01-10 12:00:00,12,6,1,5,0.0,0.0,57.06,57.06,49.22,0.75,1022.49,2.98,264.0,0.0,9.9
222,28.72919,2016-01-10 13:00:00,13,6,1,5,0.0052,0.52,56.95,56.95,49.71,0.77,1022.11,6.29,276.0,0.0,9.77
223,29.90431,2016-01-10 14:00:00,14,6,1,5,0.0,0.0,56.19,56.19,50.63,0.82,1021.84,7.38,295.0,0.0,9.42
224,29.62103,2016-01-10 15:00:00,15,6,1,5,0.006,0.27,55.77,55.77,51.44,0.85,1022.27,8.66,292.0,0.0,8.82
225,28.69948,2016-01-10 16:00:00,16,6,1,6,0.0177,0.91,54.79,54.79,52.37,0.92,1022.53,6.41,292.0,1.0,5.96
226,25.48184,2016-01-10 17:00:00,17,6,1,7,0.0299,1.0,54.44,54.44,52.28,0.92,1022.99,5.34,296.0,0.0,7.78
227,25.32392,2016-01-10 18:00:00,18,6,1,5,0.0137,1.0,53.94,53.94,51.79,0.92,1023.28,4.32,296.0,0.0,8.49
228,25.27787,2016-01-10 19:00:00,19,6,1,5,0.0052,0.52,53.91,53.91,52.2,0.94,1023.42,3.55,306.0,0.0,9.04
229,24.14427,2016-01-10 20:00:00,20,6,1,5,0.0,0.0,53.64,53.64,51.52,0.93,1023.53,3.38,303.0,0.0,8.32
230,23.67113,2016-01-10 21:00:00,21,6,1,5,0.0,0.0,53.46,53.46,51.38,0.93,1023.46,2.37,75.0,0.0,8.48
231,24.94102,2016-01-10 22:00:00,22,6,1,12,0.0,0.0,52.83,52.83,51.13,0.94,1022.74,0.84,82.0,0.29,6.66
232,27.01078,2016-01-10 23:00:00,23,6,1,5,0.0,0.0,51.87,51.87,50.29,0.94,1023.81,2.52,319.0,0.08,4.38
233,35.08255,2016-01-11 00:00:00,0,0,1,5,0.0,0.0,51.59,51.59,49.98,0.94,1024.78,3.9,338.0,0.13,3.64
234,48.77645,2016-01-11 01:00:00,1,0,1,12,0.0,0.0,50.99,50.99,49.81,0.96,1025.2,1.66,47.0,0.27,2.74
235,52.14671,2016-01-11 02:00:00,2,0,1,12,0.0011,0.11,50.82,50.82,49.13,0.94,1025.62,3.04,61.0,0.31,3.63
236,44.26216,2016-01-11 03:00:00,3,0,1,12,0.0,0.0,50.17,50.17,49.57,0.98,1025.65,2.04,22.0,0.31,4.15
237,42.55889,2016-01-11 04:00:00,4,0,1,12,0.0,0.0,49.51,49.51,48.21,0.95,1025.52,2.78,56.0,0.31,3.94
238,39.28344,2016-01-11 05:00:00,5,0,1,12,0.0,0.0,49.41,49.41,48.28,0.96,1025.34,2.12,79.0,0.25,4.21
239,35.89797,2016-01-11 06:00:00,6,0,1,5,0.0,0.0,49.23,47.78,48.0,0.95,1025.42,4.29,79.0,0.06,5.34
240,29.94437,2016-01-11 07:00:00,7,0,1,5,0.0,0.0,49.06,48.23,47.37,0.94,1025.66,3.44,102.0,0.12,8.67
241,26.86047,2016-01-11 08:00:00,8,0,1,12,0.0,0.0,49.58,48.56,48.39,0.96,1026.11,3.77,64.0,0.31,7.93
242,26.27088,2016-01-11 09:00:00,9,0,1,5,0.0,0.0,52.21,52.21,50.25,0.93,1026.49,4.28,68.0,0.0,8.96
243,25.59645,2016-01-11 10:00:00,10,0,1,12,0.0,0.0,53.64,53.64,49.9,0.87,1026.82,3.75,90.0,0.51,9.61
244,26.04317,2016-01-11 11:00:00,11,0,1,5,0.0,0.0,56.08,56.08,51.08,0.83,1026.68,3.97,96.0,0.0,9.72
245,28.38928,2016-01-11 12:00:00,12,0,1,5,0.0,0.0,58.68,58.68,49.45,0.71,1025.8,2.33,113.0,0.0,9.88
246,33.09798,2016-01-11 13:00:00,13,0,1,5,0.0,0.0,61.04,61.04,46.56,0.59,1024.98,1.43,130.0,0.0,10.0
247,40.81298,2016-01-11 14:00:00,14,0,1,5,0.0,0.0,62.55,62.55,42.65,0.48,1024.36,1.53,199.0,0.0,10.0
248,43.29131,2016-01-11 15:00:00,15,0,1,5,0.0,0.0,62.71,62.71,43.04,0.49,1024.23,3.94,275.0,0.0,10.0
249,29.63286,2016-01-11 16:00:00,16,0,1,5,0.0,0.0,62.25,62.25,43.85,0.51,1024.44,5.73,282.0,0.19,10.0
250,26.00428,2016-01-11 17:00:00,17,0,1,5,0.0,0.0,58.71,58.71,48.4,0.69,1024.69,6.92,305.0,0.19,10.0
251,23.65979,2016-01-11 18:00:00,18,0,1,5,0.0,0.0,55.44,55.44,50.86,0.85,1025.19,5.55,305.0,0.24,7.95
252,22.54,2016-01-11 19:00:00,19,0,1,5,0.0,0.0,53.97,53.97,51.14,0.9,1025.8,4.15,341.0,0.0,6.42
253,22.55739,2016-01-11 20:00:00,20,0,1,5,0.0,0.0,53.1,53.1,50.23,0.9,1026.19,3.88,348.0,0.01,7.31
254,23.00036,2016-01-11 21:00:00,21,0,1,5,0.0,0.0,51.99,51.99,49.54,0.91,1026.36,0.59,94.0,0.0,7.2
255,26.01778,2016-01-11 22:00:00,22,0,1,5,0.0,0.0,50.97,50.97,48.69,0.92,1026.24,3.23,17.0,0.0,7.21
256,30.13997,2016-01-11 23:00:00,23,0,1,5,0.0,0.0,50.19,50.19,48.16,0.93,1025.99,3.12,29.0,0.0,6.38
257,40.26488,2016-01-12 00:00:00,0,1,1,5,0.0,0.0,47.72,47.72,45.87,0.93,1025.5,2.87,70.0,0.17,6.57
258,58.57648,2016-01-12 01:00:00,1,1,1,5,0.0,0.0,47.23,45.56,45.0,0.92,1024.28,4.15,102.0,0.0,6.5
259,50.83683,2016-01-12 02:00:00,2,1,1,5,0.0,0.0,47.69,45.16,45.17,0.91,1023.15,5.59,107.0,0.0,9.27
260,43.54426,2016-01-12 03:00:00,3,1,1,5,0.0,0.0,46.97,45.36,44.13,0.9,1023.38,4.0,333.0,0.0,9.53
261,42.37391,2016-01-12 04:00:00,4,1,1,5,0.0,0.0,45.75,45.75,42.99,0.9,1024.66,0.95,53.0,0.01,9.8
262,38.17664,2016-01-12 05:00:00,5,1,1,5,0.0,0.0,45.82,43.69,43.1,0.9,1024.48,4.46,87.0,0.0,9.61
263,36.53919,2016-01-12 06:00:00,6,1,1,5,0.0,0.0,45.47,43.35,41.72,0.87,1024.54,4.37,120.0,0.0,9.61
264,33.75629,2016-01-12 07:00:00,7,1,1,5,0.0,0.0,44.76,42.48,39.76,0.83,1024.38,4.41,93.0,0.04,9.59
265,27.95922,2016-01-12 08:00:00,8,1,1,5,0.0,0.0,44.97,44.97,40.96,0.86,1023.62,2.15,102.0,0.05,9.8
266,26.80671,2016-01-12 09:00:00,9,1,1,5,0.0,0.0,50.05,50.05,43.1,0.77,1023.5,6.06,95.0,0.04,10.0
267,26.2771,2016-01-12 10:00:00,10,1,1,5,0.0,0.0,55.91,55.91,41.72,0.59,1023.39,5.97,132.0,0.04,10.0
268,26.52817,2016-01-12 11:00:00,11,1,1,5,0.0,0.0,59.4,59.4,39.09,0.47,1023.72,2.51,180.0,0.21,10.0
269,28.26779,2016-01-12 12:00:00,12,1,1,5,0.0,0.0,61.0,61.0,39.32,0.45,1023.53,7.24,278.0,0.21,10.0
270,34.75446,2016-01-12 13:00:00,13,1,1,5,0.0,0.0,61.89,61.89,39.14,0.43,1022.38,2.13,186.0,0.21,10.0
271,43.06111,2016-01-12 14:00:00,14,1,1,5,0.0,0.0,62.7,62.7,37.55,0.39,1021.51,2.5,226.0,0.22,10.0
272,41.97535,2016-01-12 15:00:00,15,1,1,5,0.0,0.0,63.16,63.16,38.97,0.41,1021.18,3.7,296.0,0.22,10.0
273,31.87453,2016-01-12 16:00:00,16,1,1,5,0.0,0.0,60.93,60.93,40.11,0.46,1021.57,6.56,249.0,0.19,10.0
274,24.07975,2016-01-12 17:00:00,17,1,1,5,0.0,0.0,57.08,57.08,41.64,0.56,1021.87,2.99,251.0,0.02,10.0
275,21.3277,2016-01-12 18:00:00,18,1,1,5,0.0,0.0,53.55,53.55,42.6,0.66,1022.36,0.6,271.0,0.0,10.0
276,20.57638,2016-01-12 19:00:00,19,1,1,5,0.0,0.0,51.58,51.58,43.41,0.74,1022.38,2.72,116.0,0.0,10.0
277,20.09036,2016-01-12 20:00:00,20,1,1,5,0.0,0.0,49.47,49.47,41.94,0.75,1022.77,2.07,141.0,0.0,10.0
278,19.59015,2016-01-12 21:00:00,21,1,1,5,0.0,0.0,49.06,49.06,41.06,0.74,1022.97,1.49,297.0,0.04,10.0
279,23.39574,2016-01-12 22:00:00,22,1,1,5,0.0,0.0,46.95,46.95,40.4,0.78,1023.3,1.96,334.0,0.03,10.0
280,30.51929,2016-01-12 23:00:00,23,1,1,5,0.0,0.0,46.71,45.09,42.11,0.84,1023.26,3.98,75.0,0.0,10.0
281,37.53298,2016-01-13 00:00:00,0,2,1,5,0.0,0.0,47.21,46.16,41.8,0.81,1022.46,3.39,117.0,0.04,10.0
282,54.64455,2016-01-13 01:00:00,1,2,1,5,0.0,0.0,47.51,45.29,41.51,0.8,1021.35,5.01,104.0,0.01,10.0
283,43.18941,2016-01-13 02:00:00,2,2,1,5,0.0,0.0,49.46,48.21,41.52,0.74,1021.03,4.05,135.0,0.05,10.0
284,39.32147,2016-01-13 03:00:00,3,2,1,5,0.0,0.0,49.63,48.71,41.08,0.72,1021.23,3.65,128.0,0.0,10.0
285,39.21177,2016-01-13 04:00:00,4,2,1,5,0.0,0.0,49.39,49.39,42.45,0.77,1021.27,1.39,168.0,0.04,10.0
286,36.75974,2016-01-13 05:00:00,5,2,1,5,0.0,0.0,50.37,50.37,43.39,0.77,1021.66,2.91,117.0,0.11,10.0
287,35.65085,2016-01-13 06:00:00,6,2,1,5,0.0,0.0,50.52,50.52,43.38,0.76,1021.82,3.1,98.0,0.09,10.0
288,30.73737,2016-01-13 07:00:00,7,2,1,5,0.0,0.0,50.87,50.87,44.01,0.77,1022.21,2.7,122.0,0.0,8.65
289,25.66558,2016-01-13 08:00:00,8,2,1,5,0.0124,0.72,50.23,50.23,46.85,0.88,1022.49,5.04,94.0,0.0,3.85
290,24.35625,2016-01-13 09:00:00,9,2,1,12,0.0063,0.63,51.49,51.49,47.61,0.87,1023.12,5.03,83.0,0.31,5.6
291,23.62236,2016-01-13 10:00:00,10,2,1,6,0.001,0.1,53.0,53.0,50.95,0.93,1023.8,3.12,88.0,1.0,6.47
292,23.05101,2016-01-13 11:00:00,11,2,1,12,0.0,0.0,56.3,56.3,52.62,0.87,1023.64,2.56,68.0,0.31,9.42
293,25.28555,2016-01-13 12:00:00,12,2,1,12,0.0,0.0,59.09,59.09,53.73,0.82,1022.87,1.83,60.0,0.31,10.0
294,30.27807,2016-01-13 13:00:00,13,2,1,5,0.0,0.0,61.33,61.33,52.91,0.74,1021.84,4.37,329.0,0.17,10.0
295,38.68767,2016-01-13 14:00:00,14,2,1,5,0.0,0.0,61.92,61.92,51.73,0.69,1021.0,6.86,308.0,0.17,10.0
296,38.39391,2016-01-13 15:00:00,15,2,1,12,0.0,0.0,61.67,61.67,51.55,0.69,1020.95,13.02,301.0,0.26,10.0
297,30.71318,2016-01-13 16:00:00,16,2,1,5,0.0,0.0,59.91,59.91,52.16,0.76,1021.19,13.9,310.0,0.06,9.35
298,24.90842,2016-01-13 17:00:00,17,2,1,5,0.0,0.0,57.21,57.21,51.94,0.83,1021.06,11.73,315.0,0.23,8.92
299,19.28815,2016-01-13 18:00:00,18,2,1,5,0.0,0.0,55.17,55.17,51.63,0.88,1021.08,9.81,313.0,0.2,8.37
300,16.0609,2016-01-13 19:00:00,19,2,1,5,0.0,0.0,53.67,53.67,50.28,0.88,1021.29,8.39,326.0,0.03,8.37
301,14.83881,2016-01-13 20:00:00,20,2,1,5,0.0,0.0,52.9,52.9,50.1,0.9,1021.59,5.43,316.0,0.0,7.73
302,15.99114,2016-01-13 21:00:00,21,2,1,5,0.0,0.0,52.25,52.25,48.46,0.87,1021.91,9.89,337.0,0.02,8.92
303,24.20159,2016-01-13 22:00:00,22,2,1,5,0.0,0.0,51.24,51.24,47.67,0.88,1022.28,6.97,319.0,0.02,8.32
304,28.9306,2016-01-13 23:00:00,23,2,1,5,0.0,0.0,51.2,51.2,47.76,0.88,1022.76,7.48,334.0,0.02,8.37
305,34.83364,2016-01-14 00:00:00,0,3,1,5,0.0,0.0,50.14,50.14,46.83,0.88,1022.0,3.97,351.0,0.0,7.73
306,50.7098,2016-01-14 01:00:00,1,3,1,5,0.0,0.0,48.77,44.96,46.36,0.91,1021.21,8.76,337.0,0.0,6.65
307,42.52852,2016-01-14 02:00:00,2,3,1,5,0.0,0.0,48.83,45.0,46.36,0.91,1020.98,8.85,347.0,0.02,8.47
308,38.3027,2016-01-14 03:00:00,3,3,1,5,0.0,0.0,48.82,46.47,45.06,0.87,1020.92,5.63,342.0,0.0,9.8
309,36.75383,2016-01-14 04:00:00,4,3,1,5,0.0,0.0,47.98,44.07,44.54,0.88,1021.0,8.55,332.0,0.01,9.57
310,33.79841,2016-01-14 05:00:00,5,3,1,5,0.0,0.0,46.83,43.14,44.06,0.9,1020.99,7.46,351.0,0.0,9.67
311,30.81597,2016-01-14 06:00:00,6,3,1,5,0.0,0.0,46.77,43.88,43.37,0.88,1021.0,5.89,319.0,0.0,9.57
312,28.48316,2016-01-14 07:00:00,7,3,1,12,0.0,0.0,47.27,44.7,43.88,0.88,1021.39,5.49,358.0,0.27,9.06
313,24.65689,2016-01-14 08:00:00,8,3,1,5,0.0,0.0,47.87,47.87,44.49,0.88,1020.93,2.34,9.0,0.0,9.42
314,22.30282,2016-01-14 09:00:00,9,3,1,5,0.0,0.0,51.0,51.0,45.78,0.82,1020.33,0.77,27.0,0.08,9.61
315,21.78795,2016-01-14 10:00:00,10,3,1,5,0.0,0.0,55.19,55.19,47.03,0.74,1022.46,5.42,69.0,0.03,9.67
316,21.18513,2016-01-14 11:00:00,11,3,1,5,0.0,0.0,57.35,57.35,45.86,0.65,1021.55,1.42,65.0,0.05,10.0
317,21.87001,2016-01-14 12:00:00,12,3,1,5,0.0,0.0,58.94,58.94,45.06,0.6,1020.62,5.54,270.0,0.0,10.0
318,29.33597,2016-01-14 13:00:00,13,3,1,5,0.0,0.0,59.4,59.4,45.9,0.61,1020.49,13.85,297.0,0.0,10.0
319,38.34475,2016-01-14 14:00:00,14,3,1,5,0.0,0.0,58.41,58.41,46.63,0.65,1020.08,15.64,296.0,0.2,10.0
320,41.77045,2016-01-14 15:00:00,15,3,1,5,0.0,0.0,58.51,58.51,48.03,0.68,1020.35,16.95,305.0,0.15,10.0
321,32.27814,2016-01-14 16:00:00,16,3,1,2,0.0,0.0,56.83,56.83,47.99,0.72,1020.33,12.68,317.0,0.61,10.0
322,26.94365,2016-01-14 17:00:00,17,3,1,5,0.0,0.0,55.14,55.14,48.25,0.78,1020.35,7.21,315.0,0.1,10.0
323,25.02301,2016-01-14 18:00:00,18,3,1,5,0.0,0.0,53.41,53.41,48.15,0.82,1020.3,4.33,338.0,0.07,10.0
324,23.99446,2016-01-14 19:00:00,19,3,1,5,0.0008,0.04,51.37,51.37,47.23,0.86,1020.81,4.78,324.0,0.2,9.9
325,23.2467,2016-01-14 20:00:00,20,3,1,5,0.0,0.0,50.3,50.3,47.43,0.9,1020.68,5.73,325.0,0.07,9.9
326,21.92419,2016-01-14 21:00:00,21,3,1,5,0.0,0.0,48.97,46.8,46.06,0.9,1020.88,5.34,299.0,0.0,8.69
327,23.88453,2016-01-14 22:00:00,22,3,1,12,0.0,0.0,49.41,49.41,45.84,0.87,1020.39,2.55,63.0,0.27,7.38
328,27.1777,2016-01-14 23:00:00,23,3,1,12,0.0,0.0,49.51,49.51,46.49,0.89,1020.07,1.64,249.0,0.27,8.37
329,33.28995,2016-01-15 00:00:00,0,4,1,5,0.0,0.0,50.68,50.68,47.09,0.87,1019.79,2.45,36.0,0.19,8.92
330,48.18716,2016-01-15 01:00:00,1,4,1,12,0.0,0.0,50.7,50.7,46.72,0.86,1019.81,2.92,36.0,0.31,9.33
331,43.35039,2016-01-15 02:00:00,2,4,1,5,0.0,0.0,50.56,50.56,47.03,0.88,1019.48,2.52,89.0,0.0,9.43
332,37.84971,2016-01-15 03:00:00,3,4,1,5,0.0,0.0,50.6,50.6,46.66,0.86,1018.61,4.14,116.0,0.0,10.0
333,36.51909,2016-01-15 04:00:00,4,4,1,6,0.0,0.0,50.81,50.81,47.42,0.88,1018.64,3.82,79.0,1.0,10.0
334,32.63591,2016-01-15 05:00:00,5,4,1,12,0.0,0.0,51.21,51.21,47.92,0.88,1018.18,2.88,124.0,0.31,9.5
335,29.65875,2016-01-15 06:00:00,6,4,1,5,0.0,0.0,51.24,51.24,49.19,0.93,1018.42,0.71,113.0,0.0,10.0
336,27.2955,2016-01-15 07:00:00,7,4,1,12,0.0004,0.04,51.53,51.53,49.56,0.93,1019.0,1.11,129.0,0.31,8.37
337,24.37871,2016-01-15 08:00:00,8,4,1,12,0.0008,0.04,53.07,53.07,50.22,0.9,1019.36,2.6,77.0,0.31,8.13
338,21.583,2016-01-15 09:00:00,9,4,1,12,0.0009,0.09,54.99,54.99,52.02,0.9,1020.13,3.28,114.0,0.31,5.77
339,20.7431,2016-01-15 10:00:00,10,4,1,12,0.0,0.0,57.63,57.63,53.25,0.85,1020.73,1.16,80.0,0.58,9.54
340,20.72559,2016-01-15 11:00:00,11,4,1,5,0.0,0.0,60.94,60.94,53.23,0.76,1020.61,4.93,354.0,0.23,9.65
341,22.67293,2016-01-15 12:00:00,12,4,1,12,0.0,0.0,61.28,61.28,53.03,0.74,1019.63,4.48,290.0,0.29,10.0
342,27.08894,2016-01-15 13:00:00,13,4,1,12,0.0,0.0,63.11,63.11,52.46,0.68,1018.64,7.64,302.0,0.27,10.0
343,34.6629,2016-01-15 14:00:00,14,4,1,5,0.0,0.0,63.19,63.19,52.4,0.68,1017.96,8.78,290.0,0.21,10.0
344,37.10732,2016-01-15 15:00:00,15,4,1,5,0.0,0.0,62.81,62.81,53.91,0.73,1017.79,10.18,301.0,0.21,10.0
345,28.29823,2016-01-15 16:00:00,16,4,1,5,0.0,0.0,60.35,60.35,53.68,0.79,1017.92,7.96,307.0,0.22,9.77
346,25.38413,2016-01-15 17:00:00,17,4,1,5,0.0,0.0,58.0,58.0,54.12,0.87,1018.53,8.49,302.0,0.23,9.28
347,18.91677,2016-01-15 18:00:00,18,4,1,5,0.0,0.0,56.59,56.59,53.51,0.89,1019.41,7.7,326.0,0.0,9.41
348,14.53609,2016-01-15 19:00:00,19,4,1,5,0.0,0.0,56.13,56.13,53.21,0.9,1019.81,5.74,330.0,0.09,9.31
349,9.69015,2016-01-15 20:00:00,20,4,1,5,0.0,0.0,54.56,54.56,52.63,0.93,1020.49,3.6,335.0,0.24,9.41
350,11.38313,2016-01-15 21:00:00,21,4,1,5,0.0,0.0,54.0,54.0,51.66,0.92,1021.12,0.44,230.0,0.0,5.16
351,17.49292,2016-01-15 22:00:00,22,4,1,5,0.0,0.0,52.9,52.9,51.39,0.95,1021.55,2.57,357.0,0.2,6.24
352,23.12904,2016-01-15 23:00:00,23,4,1,12,0.0,0.0,52.53,52.53,50.37,0.92,1021.67,4.0,26.0,0.26,6.29
353,33.67026,2016-01-16 00:00:00,0,5,1,12,0.0,0.0,52.06,52.06,50.27,0.94,1021.63,3.04,3.0,0.25,6.21
354,44.91632,2016-01-16 01:00:00,1,5,1,5,0.0,0.0,51.72,51.72,49.5,0.92,1021.59,3.06,17.0,0.05,4.85
355,41.12209,2016-01-16 02:00:00,2,5,1,12,0.0004,0.04,51.73,51.73,49.48,0.92,1021.23,5.18,87.0,0.3,7.6
356,36.41022,2016-01-16 03:00:00,3,5,1,5,0.0028,0.2,52.58,52.58,49.32,0.89,1021.05,4.77,92.0,0.0,9.9
357,34.65743,2016-01-16 04:00:00,4,5,1,6,0.006,0.56,53.05,53.05,50.75,0.92,1021.92,4.05,322.0,1.0,9.12
358,31.58976,2016-01-16 05:00:00,5,5,1,12,0.0027,0.04,53.09,53.09,50.23,0.9,1022.23,1.69,76.0,0.31,10.0
359,30.36509,2016-01-16 06:00:00,6,5,1,12,0.0,0.0,52.72,52.72,49.87,0.9,1022.28,1.9,30.0,0.31,10.0
360,28.35179,2016-01-16 07:00:00,7,5,1,5,0.0017,0.09,52.31,52.31,49.65,0.91,1022.98,2.87,293.0,0.19,9.07
361,25.66106,2016-01-16 08:00:00,8,5,1,5,0.0021,0.13,53.46,53.46,51.24,0.92,1023.62,4.07,53.0,0.0,9.62
362,24.70299,2016-01-16 09:00:00,9,5,1,5,0.0,0.0,55.24,55.24,51.01,0.86,1023.91,3.15,79.0,0.0,10.0
363,24.49672,2016-01-16 10:00:00,10,5,1,2,0.0,0.0,57.91,57.91,50.52,0.76,1023.83,3.02,101.0,0.6,10.0
364,24.05441,2016-01-16 11:00:00,11,5,1,5,0.0,0.0,60.85,60.85,50.73,0.69,1024.06,2.25,306.0,0.22,10.0
365,24.10261,2016-01-16 12:00:00,12,5,1,5,0.0,0.0,62.22,62.22,51.13,0.67,1022.89,3.58,283.0,0.21,10.0
366,25.82236,2016-01-16 13:00:00,13,5,1,5,0.0,0.0,64.29,64.29,52.24,0.65,1021.43,4.78,290.0,0.0,10.0
367,27.10173,2016-01-16 14:00:00,14,5,1,5,0.0,0.0,64.6,64.6,52.9,0.66,1021.22,10.0,301.0,0.17,10.0
368,29.08659,2016-01-16 15:00:00,15,5,1,5,0.0,0.0,62.73,62.73,52.11,0.68,1021.33,12.38,304.0,0.2,9.9
369,26.93207,2016-01-16 16:00:00,16,5,1,12,0.0,0.0,60.05,60.05,52.17,0.75,1021.83,11.68,306.0,0.47,9.9
370,25.19469,2016-01-16 17:00:00,17,5,1,5,0.0,0.0,58.42,58.42,54.25,0.86,1021.73,6.25,312.0,0.22,8.27
371,24.28336,2016-01-16 18:00:00,18,5,1,5,0.0,0.0,57.06,57.06,54.19,0.9,1021.77,5.85,320.0,0.09,8.03
372,21.94574,2016-01-16 19:00:00,19,5,1,5,0.0,0.0,56.83,56.83,54.41,0.92,1022.78,6.5,312.0,0.09,9.65
373,20.3637,2016-01-16 20:00:00,20,5,1,5,0.0,0.0,55.71,55.71,53.98,0.94,1022.84,4.79,340.0,0.22,4.44
374,20.97094,2016-01-16 21:00:00,21,5,1,5,0.0,0.0,54.75,54.75,53.45,0.95,1022.41,2.75,343.0,0.12,3.55
375,22.79108,2016-01-16 22:00:00,22,5,1,5,0.0,0.0,53.95,53.95,52.16,0.94,1022.51,2.95,47.0,0.12,2.32
376,25.40075,2016-01-16 23:00:00,23,5,1,5,0.0,0.0,53.0,53.0,52.15,0.97,1021.99,1.71,354.0,0.0,2.22
377,32.89431,2016-01-17 00:00:00,0,6,1,14,0.0011,0.11,51.6,51.6,50.81,0.97,1021.58,4.76,340.0,0.09,1.38
378,43.2415,2016-01-17 01:00:00,1,6,1,14,0.0,0.0,50.98,50.98,49.65,0.95,1020.81,4.73,346.0,0.0,0.87
379,42.42534,2016-01-17 02:00:00,2,6,1,14,0.0,0.0,52.32,52.32,50.58,0.94,1021.03,3.01,340.0,0.0,1.17
