Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed
2016,6,2,9,30,106,919,-45.36618652,25.22411499,956.7478027,30.53744698,34.2616914,0.465835214
2016,6,2,10,30,111,944,-52.27924194,26.92183838,956.1112061,26.01426506,22.56611439,0.52485919
2016,6,2,11,30,114,954,-56.36032715,27.97997437,955.4066162,23.60264969,13.57452728,0.627978206
2016,6,2,12,30,114,953,-58.12691345,28.49730835,954.8068848,22.6001339,14.2913255,0.73555553
2016,6,2,13,30,111,940,-57.5489563,28.49373779,954.3209839,22.86920547,23.84919778,0.828679204
2016,6,2,14,30,105,912,-54.94794312,27.90953979,953.8377686,24.31038857,35.66293328,0.924539745
2016,6,2,15,30,97,864,-50.36020508,26.71013794,953.7196045,27.10611534,47.96657786,1.026672602
2016,6,2,16,30,83,785,-43.87621155,24.96154175,953.9110107,31.54749298,60.28641801,1.090688825
2016,6,2,17,30,65,639,-35.24162903,22.71483765,954.2251587,38.37163162,72.38512237,1.066496611
2016,6,2,18,30,32,320,-25.00739136,20.23775635,954.7137451,47.923172,84.05413995,0.951633513
2016,6,2,19,30,0,0,-15.92404785,18.2293335,955.2770996,57.85595703,95.04305876,0.874373317
2016,6,2,20,30,0,0,-9.488378906,16.88530884,955.7572021,65.81967163,104.9962276,0.871206999
2016,6,2,21,30,0,0,-5.072210693,15.89788208,955.8395386,71.87111664,113.4122909,0.873854995
2016,6,2,22,30,0,0,-2.261236572,15.16069946,955.6587524,76.08750153,119.6189452,0.891393602
2016,6,2,23,30,0,0,-0.684332275,14.61394653,955.2667236,78.70320129,122.8750188,0.917347729
2016,6,3,0,30,0,0,0.188897705,14.13607178,954.9515381,80.39942169,122.668144,0.928693414
2016,6,3,1,30,0,0,0.739129639,13.61885986,954.9017334,81.75450897,119.0340258,0.915218353
2016,6,3,2,30,0,0,1.139337158,13.06868896,954.7880859,82.97470093,112.5312885,0.88602078
2016,6,3,3,30,0,0,1.799737549,12.52837524,954.7541504,84.55192566,103.9047463,0.848533869
2016,6,3,4,30,0,0,1.342126465,12.48491821,955.027832,83.991745,93.80866732,0.774288595
2016,6,3,5,30,38,382,-4.454473877,13.85509644,955.3430176,74.8898468,82.72475177,0.64899528
2016,6,3,6,30,68,670,-16.69818726,16.57418213,955.5509033,58.53274918,70.9935676,0.546372414
2016,6,3,7,30,85,805,-30.47737732,19.60027466,955.6687012,43.85488892,58.85735053,0.490207255
2016,6,3,8,30,98,880,-41.27380981,22.10973511,955.6051636,34.57489777,46.52208024,0.530413687
2016,6,3,9,30,106,924,-48.65117493,23.93950806,955.3167725,29.1906147,34.23395389,0.655992091
2016,6,3,10,30,111,949,-53.6671814,25.26500854,954.706665,25.92147064,22.52013134,0.756404996
2016,6,3,11,30,113,960,-56.5312561,26.09215698,954.0027466,24.17450905,13.47648975,0.823582828
2016,6,3,12,30,441,371,-56.91715088,26.35439453,953.4330444,23.89453506,14.1646664,0.909721911
2016,6,3,13,30,110,944,-54.82677307,26.00380859,952.9975586,25.05350494,23.74596631,1.045220256
2016,6,3,14,30,105,916,-50.32018127,24.97588501,952.8474121,27.82222939,35.57061439,1.193622589
2016,6,3,15,30,96,867,-44.08717957,23.37996826,952.8920898,32.15740967,47.87683674,1.304782629
2016,6,3,16,30,83,789,-37.32253113,21.46923218,953.2332764,37.60098648,60.19507726,1.343221188
2016,6,3,17,30,65,645,-30.39691772,19.34435425,953.6615601,44.08716965,72.2896875,1.309862137
2016,6,3,18,30,33,329,-23.72366943,17.28582153,953.9396973,51.23993683,83.95287308,1.173131824
2016,6,3,19,30,0,0,-17.92944946,15.66674194,954.1524658,58.09693909,94.93468365,0.967912138
2016,6,3,20,30,0,0,-13.077948,14.49431763,954.0864258,64.25170898,104.8801395,0.802730203
2016,6,3,21,30,0,0,-9.575109863,13.73446045,953.7791748,68.94096375,113.2891845,0.697372556
2016,6,3,22,30,0,0,-7.499395752,13.30565796,953.3643188,71.82978058,119.4919445,0.637664318
2016,6,3,23,30,0,0,-6.114813232,12.94695435,952.9645996,73.89466858,122.750454,0.623020351
2016,6,4,0,30,0,0,-5.135015869,12.62935791,952.6680908,75.46000671,122.5541048,0.656015992
2016,6,4,1,30,0,0,-4.504125977,12.40709839,952.4134521,76.50401306,118.9366534,0.709477663
2016,6,4,2,30,0,0,-3.550177002,12.15908203,952.3074341,78.00130463,112.4525174,0.740266919
2016,6,4,3,30,0,0,-1.840246582,11.79161987,952.473999,80.65229034,103.843234,0.738263607
2016,6,4,4,30,0,0,-0.99185791,11.7355896,952.7418823,81.83647919,93.76168162,0.694031835
2016,6,4,5,30,37,385,-5.421362305,12.71871338,952.9395752,75.00352478,82.68931749,0.637624145
2016,6,4,6,30,67,671,-14.55463257,14.50115356,953.2177734,62.6548233,70.96678574,0.582816899
2016,6,4,7,30,85,804,-25.48540344,16.67644653,953.4210815,50.12268448,58.83625432,0.516479254
2016,6,4,8,30,281,386,-36.06085815,18.95809326,953.3605957,39.96169662,46.50300189,0.446808457
2016,6,4,9,30,311,519,-44.3730072,20.9531189,953.2886963,33.1491127,34.21090772,0.424279273
2016,6,4,10,30,444,312,-49.99886169,22.46581421,953.2281494,29.05117035,22.47973408,0.50964421
2016,6,4,11,30,442,432,-52.06914368,23.24550781,953.0797119,27.56583405,13.38543595,0.65386194
2016,6,4,12,30,441,443,-50.80391541,23.38753662,952.6618652,28.20722389,14.0430925,0.775739849
2016,6,4,13,30,391,454,-47.028479,23.02977905,952.18396,30.53629112,23.64571591,0.851910233
2016,6,4,14,30,294,503,-42.00794067,22.20238647,952.0076294,34.04875565,35.48044942,0.879761636
2016,6,4,15,30,95,861,-36.63690796,21.02721558,951.890686,38.33542252,47.78902205,0.847928882
2016,6,4,16,30,82,783,-31.25227966,19.59703979,951.9077759,43.24329758,60.10573591,0.769528151
2016,6,4,17,30,64,640,-25.11832275,17.89672241,952.0947876,49.53264999,72.19651876,0.682495952
2016,6,4,18,30,32,328,-18.06743469,16.10942993,952.2893066,57.57186508,83.8542993,0.635431647
2016,6,4,19,30,0,0,-11.92972412,14.68776855,952.6411133,65.31704712,94.8295657,0.642311931
2016,6,4,20,30,0,0,-7.280950928,13.69759521,952.8824463,71.659729,104.7680274,0.642531693
2016,6,4,21,30,0,0,-3.217077637,12.8989502,952.6452637,77.54156494,113.17089,0.616635203
2016,6,4,22,30,0,0,0.319970703,12.25808105,952.2596436,82.91507721,119.3706059,0.599777341
2016,6,4,23,30,0,0,3.161981201,11.77297363,951.8045044,87.41321564,122.6322157,0.596621156
2016,6,5,0,30,0,0,5.766107178,11.38616333,951.4672852,91.62893677,122.4466677,0.579622984
2016,6,5,1,30,0,0,8.548699951,11.14653931,951.4925537,96.05826569,118.8457442,0.533828735
2016,6,5,2,30,0,0,9.421411133,11.22887573,951.5931396,97.2457428,112.3798126,0.464817107
2016,6,5,3,30,0,0,6.558099365,11.23607788,951.8967285,92.98983765,103.7873089,0.353595793
2016,6,5,4,30,0,0,2.985009766,11.27980957,952.4091797,87.83166504,93.71982891,0.255977243
2016,6,5,5,30,37,372,-0.110418701,12.1625,953.0125732,82.46440125,82.65863344,0.208079308
2016,6,5,6,30,66,653,-8.154547119,14.46373901,953.4562988,69.81046295,70.94447179,0.18728523
2016,6,5,7,30,83,785,-20.96665039,17.67321167,953.4316406,53.46981812,58.81946198,0.213354915
2016,6,5,8,30,95,859,-31.9721283,20.49706421,953.1901245,42.11078262,46.48823241,0.211772174
2016,6,5,9,30,103,903,-39.06116333,22.6012207,952.9406738,35.79096222,34.1924679,0.189262107
2016,6,5,10,30,108,928,-43.86696472,24.07680664,952.6364746,31.96474266,22.44483183,0.262006581
2016,6,5,11,30,111,940,-46.84802856,24.94527588,952.3041992,29.79396057,13.30135781,0.4150846
2016,6,5,12,30,110,940,-46.86609497,25.19555054,951.8713379,29.67470932,13.92665383,0.595739245
2016,6,5,13,30,108,928,-43.72263184,24.88085327,951.5039673,31.67797852,23.54847785,0.757256389
2016,6,5,14,30,102,902,-39.11084595,24.08944092,951.2421875,34.98296738,35.39248186,0.874561667
2016,6,5,15,30,94,855,-33.88150635,22.96697388,951.1832275,39.2016449,47.70318964,0.956492305
2016,6,5,16,30,81,777,-28.00594177,21.58648071,951.3331299,44.52301407,60.01845948,1.002044559
2016,6,5,17,30,63,634,-21.12543335,19.91011963,951.7028809,51.56603622,72.10568915,0.989662528
2016,6,5,18,30,32,327,-14.028479,18.07036743,952.4086914,59.89923477,83.758498,0.881518841
2016,6,5,19,30,0,0,-8.168554687,16.45266113,953.2003174,67.72181702,94.72778516,0.765862465
2016,6,5,20,30,0,0,-3.821661377,15.25893555,953.6184082,74.06989288,104.6599711,0.696722925
2016,6,5,21,30,0,0,-0.488104248,14.36644897,953.6976318,79.25017548,113.0574812,0.634382784
2016,6,5,22,30,0,0,2.150323486,13.67351685,953.4890137,83.55018616,119.2549915,0.604616225
2016,6,5,23,30,0,0,4.231103516,13.12896118,953.1075439,87.07831573,122.5203498,0.614641905
2016,6,6,0,30,0,0,5.462030029,12.70140991,952.9992065,89.36880493,122.3458621,0.640789509
2016,6,6,1,30,0,0,5.724908447,12.32927856,953.133728,90.25242615,118.7613127,0.658767343
2016,6,6,2,30,0,0,5.624200439,11.96224365,953.5788574,90.61840057,112.3131745,0.660982311
2016,6,6,3,30,0,0,5.159692383,11.74450073,954.2661133,90.25965118,103.7369581,0.656707108
2016,6,6,4,30,0,0,2.415368652,12.13793335,954.8373413,85.89873505,93.68308301,0.621356249
2016,6,6,5,30,36,367,-6.104589844,13.68712769,955.3867188,73.07608032,82.63266689,0.54053843
2016,6,6,6,30,65,645,-19.01862183,16.31484375,955.7973633,56.45684433,70.926575,0.442479551
2016,6,6,7,30,83,777,-31.35568848,19.41143188,955.6577148,43.28171539,58.80690805,0.382937074
2016,6,6,8,30,94,851,-40.19364014,22.37792358,955.2930298,35.15027618,46.47769406,0.383652568
2016,6,6,9,30,102,896,-45.02017822,24.75631104,954.7140503,30.953228,34.17854443,0.403899789
2016,6,6,10,30,107,922,-47.7681488,26.47564087,954.1107178,28.61854362,22.41532918,0.44728297
2016,6,6,11,30,110,934,-49.57832947,27.57018433,953.5632324,27.18563461,13.22423997,0.519837677
2016,6,6,12,30,109,935,-50.62157288,28.09926758,953.1005249,26.42894173,13.81540134,0.608574569
2016,6,6,13,30,107,923,-50.84670105,28.17354736,953.0359497,26.28333664,23.45428483,0.707661271
2016,6,6,14,30,102,897,-49.79648437,27.73903809,952.9971924,27.00302505,35.30675515,0.81197679
2016,6,6,15,30,93,852,-47.03275146,26.76152954,952.9730835,28.91126633,47.619394,0.91852951
2016,6,6,16,30,81,776,-42.52911987,25.28157959,953.2001953,32.22066498,59.93331098,0.993808866
2016,6,6,17,30,63,636,-35.87070312,23.23919067,953.7209473,37.63474655,72.01726705,0.979846358
2016,6,6,18,30,33,333,-27.32506409,20.7489563,954.236084,45.63392258,83.66553595,0.884906054
2016,6,6,19,30,0,0,-19.40323486,18.53450928,954.7855225,54.23975754,94.62942179,0.814337254
2016,6,6,20,30,0,0,-13.27393188,16.98565063,955.3479004,61.6685257,104.5560489,0.786435843
2016,6,6,21,30,0,0,-8.202185059,15.86391602,955.5054932,68.28909302,112.9490304,0.750365913
2016,6,6,22,30,0,0,-4.073431396,15.01040039,955.3840942,74.04473114,119.1451613,0.711324215
2016,6,6,23,30,0,0,-0.97208252,14.38344727,955.1467896,78.61392975,122.4149001,0.694763243
2016,6,7,0,30,0,0,1.130578613,13.95635376,954.854126,81.84654999,122.2517149,0.710447311
2016,6,7,1,30,0,0,2.296533203,13.68261108,954.4591064,83.73358154,118.6833708,0.741775751
2016,6,7,2,30,0,0,2.750848389,13.52956543,954.2143555,84.53858185,112.2526008,0.769917488
2016,6,7,3,30,0,0,2.806756592,13.45290527,954.1467896,84.71294403,103.6921656,0.783456802
2016,6,7,4,30,0,0,0.823388672,13.94313965,954.2001953,81.46122742,93.65141498,0.762154281
2016,6,7,5,30,36,369,-6.087988281,15.85857544,954.458252,70.72366333,82.6113774,0.679873943
2016,6,7,6,30,65,646,-17.21660461,19.12749634,954.6326904,55.83082962,70.91304341,0.647186279
2016,6,7,7,30,82,778,-28.70412292,22.85482178,954.6489258,43.15059662,58.7985299,0.675247788
2016,6,7,8,30,94,852,-39.29050293,26.53362427,954.4567261,33.6419487,46.47131161,0.628234744
2016,6,7,9,30,101,895,-48.7821106,29.81636963,954.0804443,26.73354721,34.16904847,0.453676045
2016,6,7,10,30,106,920,-55.14697876,32.05993042,953.6905518,22.81218719,22.39112987,0.192729369
2016,6,7,11,30,109,932,-57.85903015,33.11055908,953.227417,21.27162743,13.15406181,0.169520587
2016,6,7,12,30,109,931,-58.44777527,33.43956909,952.7388916,20.91955757,13.70938899,0.378703058
2016,6,7,13,30,106,919,-57.87349548,33.24083862,952.3898926,21.22605515,23.36317428,0.555244684
2016,6,7,14,30,101,894,-55.92125549,32.41799316,952.208374,22.34418869,35.22331705,0.712269545
2016,6,7,15,30,93,849,-52.39090576,31.0475708,952.2044678,24.45804214,47.53769344,0.838420153
2016,6,7,16,30,80,774,-47.6419281,29.2875,952.3364868,27.54517174,59.85035721,0.896959901
2016,6,7,17,30,63,635,-41.38251343,27.09453735,952.7629395,32.07408524,71.93132676,0.855053902
2016,6,7,18,30,33,335,-32.82050171,24.34905396,953.2840576,39.16949081,83.57549683,0.752395332
2016,6,7,19,30,0,0,-24.0526947,21.69344482,953.84021,47.6987915,94.53455473,0.660538256
2016,6,7,20,30,0,0,-17.41411438,19.80553589,954.3035889,55.08097839,104.4563382,0.527838945
2016,6,7,21,30,0,0,-12.20102539,18.53441772,954.4813843,61.35245132,112.8456079,0.352523625
2016,6,7,22,30,0,0,-7.453833008,17.55040894,954.5540771,67.40476227,119.0411733,0.306321144
2016,6,7,23,30,0,0,-2.717077637,16.70961914,954.4887695,73.77733612,122.3159081,0.386139214
2016,6,8,0,30,0,0,1.432519531,16.00039063,954.3338623,79.72966766,122.164251,0.397218347
2016,6,8,1,30,0,0,4.426721191,15.37182007,954.1552124,84.41579437,118.6119276,0.359040022
2016,6,8,2,30,0,0,6.428399658,14.88982544,954.0230713,87.75790405,112.1980865,0.438292474
2016,6,8,3,30,0,0,6.654656982,14.78151855,953.8920898,88.21466827,103.6529127,0.597729087
2016,6,8,4,30,0,0,1.841149902,15.88829956,953.8414307,80.38814545,93.62479324,0.717123091
2016,6,8,5,30,36,378,-8.995550537,18.91329346,953.913147,64.37200928,82.59471785,0.680121064
2016,6,8,6,30,65,657,-21.1460022,23.05352173,954.05896,49.20163727,70.90382014,0.487322509
2016,6,8,7,30,82,789,-37.58998718,27.40511475,954.1931152,34.29616165,58.79425944,0.562974334
2016,6,8,8,30,93,862,-53.37323608,30.61974487,954.2266235,24.13060951,46.46900474,0.799242139
2016,6,8,9,30,101,905,-60.49191895,32.10942993,954.1837769,20.44246864,34.16388654,0.880456805
2016,6,8,10,30,106,929,-63.08717957,32.66750488,954.1260376,19.21762466,22.37213314,0.914008856
2016,6,8,11,30,109,940,-62.85799255,32.65630493,954.0606689,19.31279182,13.09079537,0.899820566
2016,6,8,12,30,108,939,-62.19916382,32.52993164,953.7816162,19.61465263,13.60867159,0.873323441
2016,6,8,13,30,106,927,-61.73631897,32.30910645,953.5419922,19.86638451,23.27518501,0.85792774
2016,6,8,14,30,101,900,-60.64790955,31.71376953,953.5169678,20.49202538,35.14221531,0.847670376
2016,6,8,15,30,92,853,-58.91931763,30.70879517,953.3725586,21.54083061,47.45814485,0.817361295
2016,6,8,16,30,80,775,-56.21292725,29.25841675,953.3098755,23.24044037,59.7696615,0.745925903
2016,6,8,17,30,63,635,-50.71768799,27.15249023,953.5345459,26.7430191,71.84793362,0.620318472
2016,6,8,18,30,33,336,-40.53876343,24.1135498,953.9613037,34.04058075,83.48843383,0.49681446
2016,6,8,19,30,0,0,-30.55190125,21.42122803,954.6112061,42.62552643,94.4432625,0.398462653
2016,6,8,20,30,0,0,-25.09067383,20.02919922,955.0511475,48.00118637,104.3609151,0.255074352
2016,6,8,21,30,0,0,-22.08144226,19.20778809,954.8637695,51.24424744,112.7472827,0.101493709
2016,6,8,22,30,0,0,-20.44627991,18.63677368,954.4224854,53.18309021,118.9430836,0.109433368
2016,6,8,23,30,0,0,-19.76700439,18.24562988,954.0038452,54.13199234,122.2234133,0.222867072
2016,6,9,0,30,0,0,-19.2028717,17.89760742,953.5835571,54.95107269,122.0834927,0.265468925
2016,6,9,1,30,0,0,-18.04204407,17.48232422,953.3127441,56.41690445,118.5469899,0.237086505
2016,6,9,2,30,0,0,-16.7416748,17.12346802,953.2230225,58.00675201,112.1496236,0.179175526
2016,6,9,3,30,0,0,-15.1906189,16.9873291,953.4179688,59.68987274,103.6191777,0.133476883
2016,6,9,4,30,0,0,-10.46851196,17.53899536,953.9353027,64.11600494,93.60318352,0.094980717
2016,6,9,5,30,21,0,-2.743109131,18.91893921,954.3650513,71.33885193,82.58262726,0.108078554
2016,6,9,6,30,7,0,2.226281738,19.60723267,954.5952148,76.48769379,70.89883573,0.185902432
2016,6,9,7,30,24,0,5.220849609,20.78777466,954.8641968,78.80749512,58.79401848,0.255239844
2016,6,9,8,30,66,0,1.096002197,22.98827515,954.9847412,71.44596863,46.47068781,0.311615944
2016,6,9,9,30,121,0,-18.58429565,25.99187622,954.8618164,49.27519608,34.16296459,0.305393279
2016,6,9,10,30,104,0,-40.20039978,29.37264404,954.4191895,31.73851395,22.35823866,0.254924893
2016,6,9,11,30,138,3,-50.39279785,31.41515503,953.6812744,25.31315613,13.03440859,0.210373342
2016,6,9,12,30,141,3,-53.46552124,32.47966919,952.9607544,23.45489502,13.5133081,0.135418728
2016,6,9,13,30,107,0,-52.02211609,32.72765503,952.229126,24.05492592,23.190363,0.124302551
2016,6,9,14,30,80,0,-48.53261414,32.35588989,951.7653809,25.90635109,35.06350574,0.230579317
2016,6,9,15,30,104,0,-44.21019592,31.48534546,951.5519409,28.525177,47.38081413,0.331085324
2016,6,9,16,30,217,125,-38.93857422,30.14769897,951.3417969,32.1427002,59.69129827,0.389459729
2016,6,9,17,30,106,7,-31.78989258,28.2229248,951.5137329,37.72655106,71.76717093,0.49366653
2016,6,9,18,30,36,224,-23.25510254,25.78252563,951.9483643,45.55429459,83.40445234,0.645996273
2016,6,9,19,30,0,0,-16.62283936,23.77663574,952.3347168,52.64822769,94.35562285,0.758123279
2016,6,9,20,30,0,0,-12.73322144,22.61559448,952.7247314,57.22401047,104.2698542,0.788889229
2016,6,9,21,30,0,0,-9.47824707,21.67809448,952.9698486,61.28194809,112.6541215,0.776814818
2016,6,9,22,30,0,0,-6.593206787,20.85128174,952.8438721,65.07929993,118.8509461,0.748720407
2016,6,9,23,30,0,0,-4.190100098,20.18969116,952.5878906,68.36761475,122.1374527,0.687215507
2016,6,10,0,30,0,0,-2.121588135,19.62685547,952.5276489,71.30387115,122.0094598,0.602398217
2016,6,10,1,30,0,0,-0.187811279,19.08809814,952.5421143,74.16009521,118.4885616,0.527645588
2016,6,10,2,30,0,0,1.780755615,18.56228027,952.6651611,77.141716,112.1072017,0.441868484
2016,6,10,3,30,0,0,3.538140869,18.13106689,952.902832,79.84384918,103.5909366,0.317435294
2016,6,10,4,30,0,0,3.003442383,18.44054565,953.3450317,78.80246735,93.586549,0.166826308
2016,6,10,5,30,35,363,-3.850256348,20.14553223,953.8475342,68.7931366,82.57507501,0.144500077
2016,6,10,6,30,63,636,-13.03018799,22.50847778,954.3684082,57.02745819,70.89805127,0.190529078
2016,6,10,7,30,80,766,-18.92383423,24.5022522,954.7107544,50.06438446,58.79775489,0.15512377
2016,6,10,8,30,289,354,-22.3317627,25.93673096,954.6478882,46.19644165,46.4762914,0.204103082
2016,6,10,9,30,99,884,-23.31577148,26.76168213,954.5622559,44.86153793,34.16619457,0.373266876
2016,6,10,10,30,104,909,-22.80692139,27.10521851,954.5234375,45.04023361,22.34934544,0.540196419
2016,6,10,11,30,106,921,-22.20229187,27.25011597,954.5227051,45.42580414,12.98486291,0.66183871
2016,6,10,12,30,106,921,-21.57604065,27.19777832,954.4578247,45.96216202,13.42335783,0.750855029
2016,6,10,13,30,104,910,-20.44652405,26.87822876,954.3607178,47.09606552,23.10875412,0.824969411
2016,6,10,14,30,399,210,-18.50047913,26.27077637,954.1586914,49.14667511,34.9872407,0.887416244
2016,6,10,15,30,91,841,-16.07633057,25.40627441,953.9179077,51.89034271,47.30576006,0.940289259
2016,6,10,16,30,79,768,-13.64630737,24.32369385,954.0136108,54.9481926,59.6153297,0.978204489
2016,6,10,17,30,62,633,-10.97778931,22.99685059,954.1878662,58.61054611,71.68909948,0.956603289
2016,6,10,18,30,33,344,-7.367559814,21.47988281,954.3287354,63.65569687,83.32359054,0.831053734
2016,6,10,19,30,0,0,-3.429205322,20.0447937,954.519165,69.37116241,94.27171273,0.71260339
2016,6,10,20,30,0,0,-0.06027832,18.85396729,954.541748,74.57305145,104.183229,0.658276558
2016,6,10,21,30,0,0,2.958947754,17.82061157,954.4800415,79.48261261,112.5661897,0.613581657
2016,6,10,22,30,0,0,5.687463379,16.91533813,954.2583618,84.1246109,118.7648125,0.596129537
2016,6,10,23,30,0,0,7.906121826,16.21883545,953.925415,88.01944733,122.0580615,0.610242605
2016,6,11,0,30,0,0,9.471887207,15.80303345,953.6824951,90.75754547,121.9421699,0.634731829
2016,6,11,1,30,0,0,10.70714722,15.53002319,953.6289063,92.8912735,118.4366443,0.652561188
2016,6,11,2,30,0,0,11.80684814,15.27495728,953.7333374,94.84366608,112.0708073,0.667625368
2016,6,11,3,30,0,0,12.47902832,15.08214722,953.8864746,96.10760498,103.5681624,0.68494916
2016,6,11,4,30,0,0,10.52111206,15.60082397,954.1795654,92.5256424,93.57485032,0.668682337
2016,6,11,5,30,36,370,3.030084229,17.48604736,954.5349121,79.97360992,82.57198962,0.627056241
2016,6,11,6,30,64,644,-7.962347412,20.27556763,954.8174438,64.1690979,70.90138867,0.67272079
2016,6,11,7,30,80,773,-17.63155212,23.21639404,954.7176514,52.17086792,58.80538475,0.698673725
2016,6,11,8,30,91,846,-25.1535553,25.94158325,954.4257813,43.9471817,46.48572653,0.616150737
2016,6,11,9,30,99,888,-31.2046875,28.11226807,954.1219482,38.19228363,34.1734807,0.516809464
2016,6,11,10,30,104,912,-35.45923462,29.54204712,953.6573486,34.59978867,22.34535143,0.441404879
2016,6,11,11,30,106,923,-37.90784302,30.29897461,953.1818848,32.6994133,12.94211596,0.431411028
2016,6,11,12,30,106,921,-38.85068359,30.50072632,952.6849365,32.03324509,13.3388847,0.499299616
2016,6,11,13,30,103,908,-38.48293152,30.22628174,952.2260742,32.38253403,23.03041335,0.650381446
2016,6,11,14,30,98,881,-36.5557312,29.43920288,951.963623,33.95232773,34.91348481,0.827446699
2016,6,11,15,30,90,835,-33.45220032,28.18874512,951.8707275,36.61315918,47.23305785,0.96237433
2016,6,11,16,30,79,760,-29.49553528,26.58504639,952.0339355,40.27757263,59.5418415,1.046140552
2016,6,11,17,30,62,624,-24.68826904,24.67962036,952.4622803,45.13611603,71.61381746,1.064563155
2016,6,11,18,30,33,337,-19.2682251,22.61013184,952.9338379,51.17036819,83.24597907,0.952846527
2016,6,11,19,30,0,0,-14.08899536,20.7635437,953.3337402,57.47907257,94.19160816,0.805436611
2016,6,11,20,30,0,0,-9.978155518,19.41259155,953.5070801,62.85455322,104.1011113,0.715929806
2016,6,11,21,30,0,0,-6.881811523,18.46547852,953.46521,67.11688995,112.4835504,0.639998555
2016,6,11,22,30,0,0,-4.26416626,17.69759521,953.2244263,70.87834167,118.6847326,0.588273764
2016,6,11,23,30,0,0,-1.909368896,17.01333008,952.934082,74.40891266,121.9852721,0.567351401
2016,6,12,0,30,0,0,0.112145996,16.45092163,952.6617432,77.53039551,121.8816382,0.564850807
2016,6,12,1,30,0,0,1.677789307,16.06020508,952.2774048,79.97037506,118.3912369,0.569394469
2016,6,12,2,30,0,0,2.686090088,15.82320557,951.9689941,81.55809784,112.0404244,0.57084775
2016,6,12,3,30,0,0,3.295037842,15.67424927,951.9801636,82.53712463,103.5508253,0.55872333
2016,6,12,4,30,0,0,1.313012695,16.33034668,952.2364502,79.18156433,93.56804564,0.516344249
2016,6,12,5,30,35,361,-5.455450439,18.47289429,952.5119629,68.704422,82.57334988,0.449270546
2016,6,12,6,30,63,633,-14.10806885,21.42550049,952.7409668,56.89876175,70.90879853,0.426804304
2016,6,12,7,30,79,763,-21.19470825,24.3590332,952.8463745,48.22559738,58.8168419,0.422172487
2016,6,12,8,30,90,836,-26.68974915,26.9951416,952.7585449,42.11000061,46.49891272,0.341845602
2016,6,12,9,30,98,879,-31.21134033,29.14223633,952.7442627,37.62425613,34.1847288,0.199242696
2016,6,12,10,30,103,904,-34.41815796,30.5833374,952.5758667,34.74911118,22.34615202,0.165599436
2016,6,12,11,30,105,915,-35.65660706,31.17040405,952.2600098,33.67773056,12.90611802,0.312524408
2016,6,12,12,30,105,915,-35.05821838,31.03325806,952.0586548,34.12006378,13.25995136,0.500844479
2016,6,12,13,30,103,902,-33.34706726,30.48702393,951.8293457,35.49024582,22.95539276,0.668981314
2016,6,12,14,30,98,877,-30.92796936,29.66552124,951.6607666,37.53513336,34.8422944,0.821747482
2016,6,12,15,30,289,338,-27.9259552,28.54616699,951.5179443,40.27279663,47.16276823,0.936726511
2016,6,12,16,30,78,758,-24.20152893,27.09029541,951.3570557,43.95478439,59.4708964,0.996112108
2016,6,12,17,30,62,625,-19.52480164,25.25527344,951.3308105,49.00232697,71.54138626,0.981596112
2016,6,12,18,30,33,341,-14.39743652,23.18618164,951.5666504,55.16585159,83.1716665,0.868148088
2016,6,12,19,30,0,0,-10.07321777,21.33373413,951.864502,60.98629761,94.11538419,0.730354428
2016,6,12,20,30,0,0,-6.88727417,19.93233643,952.0656128,65.65572357,104.0235716,0.633670449
2016,6,12,21,30,0,0,-4.471746826,18.86837158,951.9627686,69.40880585,112.4062649,0.557287991
2016,6,12,22,30,0,0,-2.430517578,17.99257813,951.6279297,72.704216,118.6107538,0.496052742
2016,6,12,23,30,0,0,-0.513098145,17.22164307,951.383728,75.86769104,121.919115,0.447110057
2016,6,13,0,30,0,0,1.538262939,16.49865112,951.1151123,79.2654953,121.8278773,0.414415717
2016,6,13,1,30,0,0,4.793328857,15.86861572,950.8596191,84.26945496,118.3523355,0.37359041
2016,6,13,2,30,0,0,9.261529541,15.50222168,950.84552,90.87490845,112.0160344,0.301113069
2016,6,13,3,30,0,0,12.33098755,15.36165771,951.0457153,95.48409271,103.5388933,0.215686023
2016,6,13,4,30,0,0,9.893670654,15.61611328,951.3433228,91.61131287,93.56609071,0.125029981
2016,6,13,5,30,35,363,2.639306641,16.88387451,951.7362061,80.20211792,82.57907391,0.054119501
2016,6,13,6,30,63,634,-5.668615723,19.23684082,952.1346436,67.68608856,70.92020494,0.02347767
2016,6,13,7,30,79,763,-14.51883545,22.13164673,952.2723999,55.91526794,58.83204704,0.07723242
2016,6,13,8,30,90,837,-22.53804626,24.86663208,952.1359253,46.75431824,46.51576403,0.205390215
2016,6,13,9,30,98,881,-28.69634094,27.07415161,951.9226074,40.5736618,34.19984375,0.326366872
2016,6,13,10,30,103,907,-33.27123108,28.80465088,951.5846558,36.40985107,22.35164337,0.417483151
2016,6,13,11,30,105,920,-36.0244812,29.896875,951.1044922,34.06455612,12.87681579,0.491246104
2016,6,13,12,30,105,920,-36.47530212,30.18016968,950.7084961,33.64304733,13.18662389,0.598399639
2016,6,13,13,30,103,909,-34.44566956,29.62587891,950.5726318,35.21208572,22.88375139,0.739903688
